date,Underlying_date,Underlying_close,Underlying_high,Underlying_low,Underlying_open,Underlying_volume,20.0_close,20.0_high,20.0_low,20.0_open,20.0_volume,20.5_close,20.5_high,20.5_low,20.5_open,20.5_volume,21.0_close,21.0_high,21.0_low,21.0_open,21.0_volume,21.5_close,21.5_high,21.5_low,21.5_open,21.5_volume,22.0_close,22.0_high,22.0_low,22.0_open,22.0_volume,22.5_close,22.5_high,22.5_low,22.5_open,22.5_volume,23.0_close,23.0_high,23.0_low,23.0_open,23.0_volume,23.5_close,23.5_high,23.5_low,23.5_open,23.5_volume,24.0_close,24.0_high,24.0_low,24.0_open,24.0_volume,24.5_close,24.5_high,24.5_low,24.5_open,24.5_volume,25.0_close,25.0_high,25.0_low,25.0_open,25.0_volume,25.5_close,25.5_high,25.5_low,25.5_open,25.5_volume,26.0_close,26.0_high,26.0_low,26.0_open,26.0_volume,26.5_close,26.5_high,26.5_low,26.5_open,26.5_volume,27.0_close,27.0_high,27.0_low,27.0_open,27.0_volume,27.5_close,27.5_high,27.5_low,27.5_open,27.5_volume,28.0_close,28.0_high,28.0_low,28.0_open,28.0_volume,28.5_close,28.5_high,28.5_low,28.5_open,28.5_volume,29.0_close,29.0_high,29.0_low,29.0_open,29.0_volume,29.5_close,29.5_high,29.5_low,29.5_open,29.5_volume
2019-06-05,2019-06-05,28.46,29.33,28.31,28.65,23479972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,2019-06-06,27.85,28.55,27.77,28.24,18497198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,2019-06-07,28.06,28.1615,27.6,27.77,23326873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,2019-06-10,27.86,28.24,27.61,27.71,14480560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-11,2019-06-11,27.91,28.3,27.3,27.4,18841531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,2019-06-12,27.78,28.3,27.66,28.11,14225241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,2019-06-13,27.61,27.905,27.33,27.45,17051858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,2.84,2.84,2.84,1.0,,,,,,,,,,,,,,,,2.09,2.09,1.99,1.99,9.0,,,,,
2019-06-14,2019-06-14,27.32,28.06,27.28,27.8,13682989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,3.4,3.25,3.4,13.0,,,,,,2.85,3.0,2.85,3.0,14.0,2.7,2.7,2.7,2.7,17.0,2.05,2.52,2.05,2.52,2.0,2.2,2.32,2.2,2.32,3.0,2.02,2.16,2.02,2.16,30.0,1.96,2.74,1.56,2.74,23.0,,,,,
2019-06-17,2019-06-17,27.03,27.36,26.8815,27.29,14470210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,2.56,2.56,2.56,2.0,2.3,2.34,2.29,2.29,14.0,,,,,,1.96,1.96,1.96,1.96,10.0,1.86,1.86,1.85,1.85,5.0,,,,,,1.56,1.56,1.56,1.56,3.0
2019-06-18,2019-06-18,26.82,26.98,26.35,26.54,24889651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,2.46,2.46,2.46,1.0,2.4,2.4,2.26,2.26,8.0,2.18,2.18,2.04,2.12,17.0,,,,,,,,,,,,,,,,,,,,,1.45,1.46,1.4,1.4,4.0
2019-06-19,2019-06-19,25.93,26.93,25.88,26.65,29671248.0,,,,,,,,,,,,,,,,,,,,,5.05,5.05,5.05,5.05,10.0,,,,,,,,,,,3.4,3.4,3.4,3.4,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,2.33,2.21,2.33,41.0,2.02,2.09,2.01,2.09,7.0,1.88,2.08,1.88,2.07,16.0,1.88,1.88,1.88,1.88,1.0,,,,,,1.2,1.2,1.2,1.2,1.0,,,,,
2019-06-20,2019-06-20,26.01,26.82,25.26,25.46,34444193.0,,,,,,,,,,,,,,,,,,,,,4.23,4.23,4.23,4.23,10.0,,,,,,3.85,3.85,3.25,3.25,3.0,,,,,,,,,,,,,,,,2.36,2.43,2.12,2.23,15.0,2.28,2.31,2.0,2.0,74.0,2.06,2.29,1.97,2.0,35.0,2.14,2.14,2.14,2.14,1.0,2.1,2.11,1.58,1.58,14.0,1.68,1.78,1.42,1.42,25.0,1.63,1.63,1.23,1.25,66.0,,,,,,1.22,1.22,1.11,1.11,2.0,1.23,1.24,1.23,1.24,5.0
2019-06-21,2019-06-21,26.62,26.81,25.885,26.2,19740690.0,,,,,,,,,,,,,,,,,,,,,4.9,4.9,4.9,4.9,6.0,4.05,4.05,4.05,4.05,10.0,,,,,,,,,,,,,,,,,,,,,2.52,2.52,2.5,2.5,5.0,,,,,,2.46,2.46,2.05,2.17,14.0,2.18,2.18,1.9,2.04,18.0,1.94,1.94,1.77,1.77,11.0,,,,,,1.45,1.61,1.45,1.61,62.0,,,,,,1.21,1.21,1.21,1.21,4.0,1.13,1.17,1.13,1.17,7.0
2019-06-24,2019-06-24,26.38,26.52,26.14,26.45,12634966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,2.43,2.36,2.43,13.0,2.18,2.2,2.18,2.2,6.0,1.97,2.07,1.97,2.06,9.0,1.8,1.8,1.8,1.8,1.0,,,,,,1.51,1.51,1.51,1.51,6.0,,,,,,,,,,,1.13,1.13,1.13,1.13,1.0
2019-06-25,2019-06-25,27.05,27.181,26.37,26.4,17296855.0,,,,,,,,,,,,,,,,,,,,,4.84,4.84,4.84,4.84,1.0,4.35,4.35,4.35,4.35,10.0,,,,,,,,,,,,,,,,,,,,,2.73,2.73,2.73,2.73,2.0,,,,,,2.35,2.35,2.35,2.35,5.0,2.28,2.28,2.02,2.14,14.0,2.15,2.15,1.91,1.95,4.0,2.0,2.0,2.0,2.0,2.0,1.65,1.65,1.65,1.65,3.0,1.6,1.6,1.53,1.53,6.0,1.53,1.53,1.44,1.44,2.0,1.3,1.3,1.3,1.3,10.0
2019-06-26,2019-06-26,26.84,27.05,26.39,26.52,13586640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,3.9,3.9,3.9,10.0,,,,,,,,,,,3.03,3.03,3.03,3.03,8.0,,,,,,,,,,,,,,,,2.28,2.28,2.08,2.08,15.0,2.11,2.12,2.03,2.04,36.0,,,,,,1.68,1.7,1.68,1.7,11.0,1.56,1.56,1.53,1.53,30.0,1.41,1.41,1.38,1.38,3.0,,,,,
2019-06-27,2019-06-27,26.42,26.795,26.2,26.65,14890831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,3.31,3.25,3.31,17.0,3.04,3.04,3.04,3.04,8.0,2.73,2.73,2.71,2.71,3.0,,,,,,2.22,2.22,2.22,2.22,3.0,2.05,2.2,1.98,2.2,10.0,1.86,2.01,1.8,2.01,202.0,,,,,,1.5,1.59,1.5,1.53,7.0,,,,,,1.23,1.23,1.23,1.23,1.0,1.15,1.15,1.15,1.15,5.0
2019-06-28,2019-06-28,26.0,26.3,25.87,26.13,17624656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,3.66,3.66,3.66,1.0,,,,,,,,,,,2.77,2.77,2.77,2.77,8.0,2.54,2.54,2.52,2.53,5.0,2.27,2.27,2.23,2.23,12.0,2.1,2.15,2.1,2.15,5.0,1.9,1.9,1.9,1.9,2.0,1.61,1.78,1.61,1.73,38.0,1.5,1.58,1.5,1.58,6.0,1.44,1.44,1.4,1.4,2.0,,,,,,1.21,1.21,1.21,1.21,1.0,,,,,
2019-07-01,2019-07-01,24.56,25.08,24.46,24.55,30302465.0,4.7,4.7,4.6,4.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,2.37,2.37,2.37,18.0,2.04,2.04,2.04,2.04,3.0,1.87,2.12,1.86,1.94,201.0,1.69,1.69,1.62,1.65,5.0,1.52,1.71,1.45,1.51,168.0,1.36,1.44,1.33,1.44,30.0,1.18,1.22,1.14,1.22,134.0,1.05,1.1,1.01,1.1,29.0,1.08,1.08,0.91,0.91,66.0,0.91,0.91,0.91,0.91,5.0,0.8,0.83,0.76,0.83,556.0,0.75,0.77,0.68,0.77,33.0,0.61,0.7,0.58,0.65,37.0,0.64,0.64,0.55,0.55,2.0
2019-07-02,2019-07-02,23.65,24.6,23.61,24.6,26022509.0,3.98,4.7,3.98,4.7,78.0,,,,,,,,,,,,,,,,2.61,2.61,2.61,2.61,1.0,2.37,2.37,2.37,2.37,8.0,2.04,2.23,1.94,1.94,11.0,1.81,1.81,1.7,1.78,13.0,1.33,1.85,1.33,1.85,546.0,1.21,1.56,1.21,1.55,390.0,1.03,1.45,1.03,1.42,143.0,0.95,1.28,0.95,1.27,21.0,0.9,1.16,0.89,1.16,313.0,0.75,1.02,0.75,1.02,102.0,0.91,0.91,0.73,0.87,65.0,0.74,0.74,0.74,0.74,1.0,0.51,0.63,0.51,0.63,71.0,0.54,0.54,0.54,0.54,1.0,0.47,0.57,0.45,0.57,28.0,0.4,0.43,0.4,0.4,700.0
2019-07-03,2019-07-03,23.51,23.88,23.42,23.67,15809303.0,3.65,3.9,3.65,3.9,62.0,,,,,,3.1,3.1,3.1,3.1,1.0,2.6,2.6,2.6,2.6,11.0,,,,,,1.97,1.97,1.97,1.97,1.0,1.85,1.85,1.85,1.85,1.0,1.49,1.54,1.49,1.54,310.0,1.3,1.45,1.3,1.42,300.0,1.13,1.27,1.13,1.24,95.0,1.02,1.14,1.0,1.1,220.0,0.99,0.99,0.96,0.96,6.0,0.82,0.88,0.82,0.88,12.0,,,,,,0.65,0.68,0.65,0.67,11.0,0.59,0.65,0.59,0.62,17.0,0.51,0.58,0.51,0.56,97.0,0.52,0.52,0.52,0.52,104.0,0.48,0.48,0.48,0.48,3.0,0.43,0.43,0.43,0.43,210.0
2019-07-05,2019-07-05,23.58,24.71,23.5,24.01,24124885.0,4.7,4.7,4.2,4.2,3.0,,,,,,2.83,3.7,2.83,3.7,6.0,2.9,2.9,2.9,2.9,11.0,2.71,2.71,2.71,2.71,1.0,2.44,2.44,2.44,2.44,1.0,1.74,2.38,1.65,2.38,287.0,1.49,2.02,1.49,1.75,1129.0,1.3,1.71,1.28,1.57,268.0,1.16,1.74,1.12,1.4,736.0,1.02,1.53,1.02,1.23,94.0,0.99,1.2,0.99,1.18,46.0,0.78,1.21,0.78,1.04,644.0,0.72,0.72,0.72,0.72,150.0,0.64,0.94,0.63,0.94,121.0,,,,,,0.51,0.67,0.51,0.66,61.0,0.5,0.69,0.5,0.6,605.0,0.41,0.53,0.41,0.53,5036.0,0.5,0.5,0.5,0.5,1.0
2019-07-08,2019-07-08,24.23,24.47,23.9,24.12,18014371.0,4.1,4.4,4.1,4.4,7.0,,,,,,3.1,3.1,3.1,3.1,40.0,2.99,3.05,2.95,3.05,39.0,,,,,,,,,,,1.96,1.98,1.95,1.98,34.0,1.84,1.86,1.84,1.85,913.0,1.43,1.67,1.43,1.64,277.0,1.37,1.41,1.28,1.36,140.0,1.11,1.28,1.11,1.26,133.0,1.0,1.11,1.0,1.11,5.0,0.95,1.15,0.95,1.15,46.0,0.86,0.86,0.85,0.85,12.0,0.76,0.77,0.76,0.76,11.0,0.64,0.71,0.64,0.7,44.0,0.55,0.64,0.54,0.62,68.0,0.56,0.56,0.52,0.52,22.0,0.51,0.51,0.48,0.48,4.0,0.45,0.47,0.43,0.47,413.0
2019-07-09,2019-07-09,24.3,24.96,24.22,24.96,15024150.0,4.6,4.85,4.6,4.85,12.0,,,,,,3.5,3.5,3.5,3.5,10.0,,,,,,,,,,,2.35,2.35,2.35,2.35,1.0,2.16,2.45,2.16,2.45,251.0,1.84,1.89,1.77,1.89,166.0,1.53,1.91,1.53,1.91,63.0,1.41,1.63,1.36,1.63,132.0,1.18,1.34,1.17,1.32,95.0,,,,,,0.9,1.11,0.9,1.11,52.0,0.81,1.06,0.81,0.9,27.0,0.82,0.87,0.82,0.87,2.0,0.66,0.76,0.65,0.76,181.0,0.58,0.66,0.58,0.66,32.0,,,,,,0.48,0.54,0.48,0.54,32.0,,,,,
2019-07-10,2019-07-10,23.56,23.9869,23.495,23.98,19868046.0,3.65,3.65,3.65,3.65,5.0,,,,,,2.8,3.0,2.8,3.0,102.0,2.43,2.43,2.37,2.37,7.0,1.99,2.1,1.99,2.1,32.0,1.81,1.81,1.81,1.81,1.0,1.48,1.72,1.48,1.54,73.0,1.31,1.42,1.31,1.42,79.0,1.13,1.3,1.12,1.28,276.0,0.97,1.24,0.97,1.24,46.0,0.84,1.08,0.84,1.06,1976.0,,,,,,0.66,0.78,0.64,0.67,244.0,0.55,0.62,0.55,0.61,527.0,0.52,0.67,0.51,0.67,653.0,0.45,0.51,0.45,0.5,117.0,0.4,0.47,0.4,0.43,241.0,0.4,0.4,0.4,0.4,1.0,0.32,0.34,0.31,0.32,455.0,0.29,0.29,0.29,0.29,2.0
2019-07-11,2019-07-11,23.17,23.6,23.025,23.23,21061186.0,3.2,3.4,3.2,3.4,25.0,,,,,,,,,,,,,,,,1.79,1.79,1.69,1.69,45.0,1.56,1.56,1.51,1.56,20.0,1.37,1.49,1.25,1.32,105.0,1.16,1.32,1.07,1.12,487.0,1.0,1.16,0.91,1.02,337.0,0.95,0.95,0.84,0.84,14.0,0.75,0.88,0.69,0.72,501.0,0.66,0.66,0.66,0.66,1.0,0.61,0.65,0.53,0.56,428.0,0.5,0.53,0.5,0.53,21.0,0.47,0.51,0.42,0.42,57.0,0.37,0.37,0.37,0.37,1.0,0.41,0.41,0.34,0.34,244.0,,,,,,0.31,0.32,0.28,0.32,142.0,0.29,0.68,0.29,0.68,30.0
2019-07-12,2019-07-12,22.8,23.19,22.75,23.01,18425836.0,2.83,3.15,2.83,3.1,80.0,,,,,,2.11,2.25,2.11,2.25,53.0,,,,,,1.52,1.66,1.52,1.66,21.0,1.26,1.45,1.26,1.45,36.0,1.06,1.25,1.05,1.2,364.0,0.93,1.09,0.92,1.04,52.0,0.78,0.94,0.77,0.9,489.0,0.8,0.8,0.8,0.8,1.0,0.59,0.69,0.59,0.68,49.0,0.55,0.56,0.54,0.54,52.0,0.48,0.54,0.48,0.5,132.0,,,,,,0.35,0.43,0.35,0.41,693.0,0.33,0.36,0.33,0.36,210.0,0.32,0.34,0.32,0.32,264.0,0.29,0.29,0.28,0.28,3.0,0.24,0.25,0.24,0.25,4.0,0.21,0.21,0.21,0.21,1.0
2019-07-15,2019-07-15,22.71,22.93,22.58,22.69,15945412.0,2.83,2.85,2.83,2.85,3.0,,,,,,2.09,2.13,2.09,2.1,16.0,1.66,1.76,1.62,1.72,25.0,1.39,1.51,1.39,1.46,81.0,1.19,1.28,1.19,1.28,110.0,0.96,1.1,0.96,1.04,305.0,0.88,0.94,0.82,0.91,806.0,0.74,0.8,0.68,0.68,1136.0,0.63,0.66,0.63,0.66,123.0,0.57,0.59,0.53,0.58,110.0,0.47,0.51,0.47,0.51,174.0,0.43,0.46,0.42,0.44,143.0,0.37,0.39,0.37,0.39,40.0,0.33,0.35,0.33,0.33,61.0,0.29,0.3,0.28,0.3,74.0,0.25,0.28,0.25,0.28,9.0,0.25,0.25,0.25,0.25,1.0,0.21,0.21,0.21,0.21,2.0,0.2,0.2,0.2,0.2,4.0
2019-07-16,2019-07-16,22.78,22.9,22.29,22.6,25415471.0,2.75,2.75,2.5,2.56,65.0,,,,,,1.94,2.03,1.77,1.88,64.0,1.62,1.76,1.45,1.48,133.0,1.33,1.5,1.18,1.29,176.0,1.15,1.31,0.97,1.14,413.0,0.94,1.08,0.83,0.93,596.0,0.81,0.93,0.7,0.8,139.0,0.68,0.77,0.59,0.64,647.0,0.6,0.69,0.51,0.58,121.0,0.55,0.59,0.44,0.51,632.0,0.48,0.53,0.4,0.45,48.0,0.42,0.45,0.35,0.42,49.0,0.4,0.4,0.31,0.34,49.0,0.31,0.35,0.26,0.31,216.0,0.28,0.52,0.23,0.52,159.0,0.27,0.27,0.22,0.22,49.0,0.2,0.21,0.2,0.21,2.0,0.2,0.2,0.2,0.2,21.0,0.19,0.19,0.19,0.19,4.0
2019-07-17,2019-07-17,23.36,23.36,22.44,22.58,29056917.0,3.05,3.05,2.6,2.63,29.0,,,,,,2.48,2.48,1.85,1.85,117.0,1.93,1.97,1.53,1.53,68.0,1.56,1.68,1.31,1.31,236.0,1.57,1.57,1.04,1.04,126.0,1.35,1.35,0.88,0.89,691.0,1.13,1.13,0.58,0.77,233.0,0.92,0.93,0.62,0.64,531.0,0.75,0.77,0.56,0.56,113.0,0.69,0.69,0.48,0.48,476.0,0.63,0.63,0.41,0.41,146.0,0.46,0.51,0.4,0.42,345.0,0.46,0.46,0.4,0.4,51.0,0.42,0.42,0.29,0.29,133.0,0.32,0.32,0.25,0.25,149.0,0.27,0.27,0.24,0.24,11.0,0.27,0.28,0.27,0.28,13.0,0.22,0.23,0.2,0.2,36.0,0.22,0.22,0.22,0.22,95.0
2019-07-18,2019-07-18,23.115,23.715,22.71,23.34,27076320.0,3.13,3.5,2.9,3.4,46.0,,,,,,2.22,2.74,2.12,2.4,17.0,1.74,2.32,1.74,2.14,124.0,1.51,2.01,1.37,1.8,473.0,1.19,1.68,1.16,1.48,396.0,1.04,1.44,0.92,1.27,638.0,0.89,1.22,0.75,1.09,1382.0,0.76,1.02,0.66,0.98,343.0,0.67,0.86,0.56,0.79,66.0,0.55,0.75,0.47,0.7,1085.0,0.47,0.64,0.45,0.61,791.0,0.42,0.57,0.37,0.54,123.0,0.33,0.48,0.33,0.42,32.0,0.31,0.43,0.27,0.4,369.0,0.28,0.36,0.24,0.33,99.0,0.23,0.33,0.23,0.33,15.0,0.26,0.28,0.26,0.27,1200.0,0.2,0.27,0.2,0.26,12.0,0.18,0.18,0.18,0.18,5.0
2019-07-19,2019-07-19,23.38,23.43,22.59,22.67,26220800.0,3.36,3.36,2.7,2.7,44.0,,,,,,2.46,2.46,1.86,2.05,115.0,2.01,2.01,1.51,1.56,162.0,1.74,1.74,1.24,1.27,492.0,1.36,1.36,1.01,1.04,348.0,1.3,1.31,0.84,0.84,656.0,1.15,1.15,0.68,0.74,443.0,0.83,0.83,0.57,0.58,430.0,0.76,0.78,0.49,0.52,347.0,0.64,0.65,0.41,0.42,1146.0,0.52,0.52,0.35,0.36,77.0,0.49,0.49,0.29,0.29,252.0,0.41,0.42,0.27,0.27,252.0,0.33,0.33,0.22,0.24,37.0,0.3,0.3,0.2,0.22,25.0,0.23,0.25,0.17,0.2,2644.0,0.18,0.18,0.17,0.17,80.0,0.19,0.19,0.15,0.15,32.0,,,,,
2019-07-22,2019-07-22,22.91,23.48,22.74,23.35,21908515.0,2.95,3.4,2.87,3.29,117.0,,,,,,2.0,2.43,1.95,2.43,123.0,1.8,2.03,1.58,2.03,252.0,1.27,1.69,1.27,1.66,160.0,1.09,1.35,1.06,1.31,108.0,0.82,1.14,0.8,1.14,338.0,0.7,0.97,0.67,0.95,280.0,0.51,0.81,0.51,0.8,985.0,0.5,0.65,0.48,0.65,125.0,0.4,0.59,0.38,0.58,1623.0,0.32,0.49,0.32,0.49,301.0,0.27,0.43,0.27,0.4,287.0,0.25,0.36,0.25,0.36,258.0,0.2,0.32,0.2,0.32,201.0,0.18,0.25,0.17,0.25,32.0,0.15,0.23,0.15,0.23,518.0,0.16,0.2,0.16,0.2,256.0,0.13,0.2,0.13,0.19,46.0,0.15,0.16,0.15,0.16,22.0
