date,Underlying_date,Underlying_close,Underlying_high,Underlying_low,Underlying_open,Underlying_volume,20.0_close,20.0_high,20.0_low,20.0_open,20.0_volume,20.5_close,20.5_high,20.5_low,20.5_open,20.5_volume,21.0_close,21.0_high,21.0_low,21.0_open,21.0_volume,21.5_close,21.5_high,21.5_low,21.5_open,21.5_volume,22.0_close,22.0_high,22.0_low,22.0_open,22.0_volume,22.5_close,22.5_high,22.5_low,22.5_open,22.5_volume,23.0_close,23.0_high,23.0_low,23.0_open,23.0_volume,23.5_close,23.5_high,23.5_low,23.5_open,23.5_volume,24.0_close,24.0_high,24.0_low,24.0_open,24.0_volume,24.5_close,24.5_high,24.5_low,24.5_open,24.5_volume,25.0_close,25.0_high,25.0_low,25.0_open,25.0_volume,25.5_close,25.5_high,25.5_low,25.5_open,25.5_volume,26.0_close,26.0_high,26.0_low,26.0_open,26.0_volume,26.5_close,26.5_high,26.5_low,26.5_open,26.5_volume,27.0_close,27.0_high,27.0_low,27.0_open,27.0_volume,27.5_close,27.5_high,27.5_low,27.5_open,27.5_volume,28.0_close,28.0_high,28.0_low,28.0_open,28.0_volume,28.5_close,28.5_high,28.5_low,28.5_open,28.5_volume,29.0_close,29.0_high,29.0_low,29.0_open,29.0_volume,29.5_close,29.5_high,29.5_low,29.5_open,29.5_volume
2019-06-05,2019-06-05,28.46,29.33,28.31,28.65,23479972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,2019-06-06,27.85,28.55,27.77,28.24,18497198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,2019-06-07,28.06,28.1615,27.6,27.77,23326873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,2019-06-10,27.86,28.24,27.61,27.71,14480560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-11,2019-06-11,27.91,28.3,27.3,27.4,18841531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,2019-06-12,27.78,28.3,27.66,28.11,14225241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,2019-06-13,27.61,27.905,27.33,27.45,17051858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,2019-06-14,27.32,28.06,27.28,27.8,13682989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,2019-06-17,27.03,27.36,26.8815,27.29,14470210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,2019-06-18,26.82,26.98,26.35,26.54,24889651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,2019-06-19,25.93,26.93,25.88,26.65,29671248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,2019-06-20,26.01,26.82,25.26,25.46,34444193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-21,2019-06-21,26.62,26.81,25.885,26.2,19740690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,2019-06-24,26.38,26.52,26.14,26.45,12634966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,2019-06-25,27.05,27.181,26.37,26.4,17296855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,2019-06-26,26.84,27.05,26.39,26.52,13586640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,2019-06-27,26.42,26.795,26.2,26.65,14890831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,2019-06-28,26.0,26.3,25.87,26.13,17624656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,2019-07-01,24.56,25.08,24.46,24.55,30302465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,2019-07-02,23.65,24.6,23.61,24.6,26022509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,2019-07-03,23.51,23.88,23.42,23.67,15809303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,2019-07-05,23.58,24.71,23.5,24.01,24124885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,2019-07-08,24.23,24.47,23.9,24.12,18014371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,2019-07-09,24.3,24.96,24.22,24.96,15024150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10,2019-07-10,23.56,23.9869,23.495,23.98,19868046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-11,2019-07-11,23.17,23.6,23.025,23.23,21061186.0,0.47,0.47,0.45,0.45,32.0,,,,,,,,,,,1.07,1.07,1.05,1.05,51.0,,,,,,1.59,1.59,1.59,1.59,50.0,1.86,1.91,1.86,1.91,12.0,,,,,,2.38,2.38,2.38,2.38,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12,2019-07-12,22.8,23.19,22.75,23.01,18425836.0,,,,,,0.7,0.7,0.7,0.7,40.0,0.96,0.96,0.86,0.86,90.0,1.13,1.13,1.07,1.09,27.0,1.36,1.36,1.34,1.34,3.0,1.66,1.66,1.66,1.66,22.0,1.97,1.97,1.92,1.93,24.0,2.29,2.29,2.29,2.29,30.0,2.59,2.59,2.59,2.59,29.0,2.92,2.95,2.92,2.95,82.0,3.3,3.3,3.3,3.3,2.0,,,,,,4.1,4.15,4.1,4.15,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,2019-07-15,22.71,22.93,22.58,22.69,15945412.0,0.56,0.56,0.51,0.51,2.0,0.75,0.75,0.67,0.67,17.0,0.97,0.97,0.89,0.91,3.0,,,,,,1.49,1.49,1.4,1.44,9.0,1.78,1.78,1.69,1.73,46.0,2.12,2.12,2.06,2.06,55.0,2.32,2.32,2.32,2.32,1.0,2.7,2.7,2.7,2.7,1.0,,,,,,,,,,,3.86,3.86,3.86,3.86,1.0,,,,,,4.8,4.8,4.8,4.8,24.0,,,,,,5.57,5.57,5.57,5.57,1.0,,,,,,,,,,,,,,,,,,,,
2019-07-16,2019-07-16,22.78,22.9,22.29,22.6,25415471.0,0.61,0.61,0.6,0.6,5.0,0.77,0.8,0.77,0.78,147.0,0.97,1.06,0.93,0.98,13.0,1.24,1.24,1.19,1.19,61.0,1.46,1.58,1.46,1.58,19.0,1.84,1.92,1.84,1.91,40.0,2.17,2.22,2.1,2.22,27.0,,,,,,2.94,2.94,2.81,2.81,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.36,5.36,5.35,5.35,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,2019-07-17,23.36,23.36,22.44,22.58,29056917.0,0.58,0.58,0.58,0.58,1.0,0.74,0.74,0.74,0.74,1.0,0.78,1.0,0.78,1.0,75.0,,,,,,1.29,1.38,1.29,1.35,46.0,1.85,1.85,1.85,1.85,1.0,1.89,2.14,1.89,2.14,6.0,,,,,,2.4,2.77,2.4,2.77,4.0,,,,,,,,,,,,,,,,4.15,4.15,4.15,4.15,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18,2019-07-18,23.115,23.715,22.71,23.34,27076320.0,0.36,0.36,0.36,0.36,1.0,0.5,0.5,0.5,0.5,5.0,0.74,0.74,0.69,0.74,7.0,0.96,0.97,0.85,0.97,68.0,1.32,1.32,1.1,1.1,91.0,1.38,1.38,1.38,1.38,1.0,1.78,1.78,1.61,1.77,27.0,1.97,2.03,1.97,2.03,8.0,2.47,2.47,2.35,2.35,7.0,,,,,,3.3,3.3,2.98,2.98,50.0,,,,,,3.98,3.98,3.98,3.98,8.0,4.15,4.15,4.08,4.08,4.0,4.44,4.44,4.44,4.44,3.0,4.91,4.91,4.91,4.91,2.0,5.32,5.32,5.32,5.32,1.0,,,,,,,,,,,,,,,
2019-07-19,2019-07-19,23.38,23.43,22.59,22.67,26220800.0,0.38,0.44,0.38,0.42,39.0,0.45,0.63,0.45,0.63,62.0,0.73,0.85,0.73,0.8,17.0,1.05,1.12,1.05,1.1,58.0,1.2,1.38,1.18,1.37,61.0,1.29,1.67,1.29,1.67,23.0,1.79,1.98,1.79,1.95,24.0,,,,,,,,,,,3.01,3.01,3.01,3.01,35.0,,,,,,3.55,3.84,3.55,3.8,16.0,,,,,,4.68,4.68,4.55,4.55,4.0,5.1,5.1,5.1,5.1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,2019-07-22,22.91,23.48,22.74,23.35,21908515.0,0.27,0.28,0.27,0.28,2.0,0.45,0.46,0.45,0.46,2.0,0.68,0.68,0.62,0.62,50.0,0.95,0.95,0.8,0.87,172.0,1.19,1.2,1.0,1.07,22.0,1.5,1.5,1.3,1.3,22.0,1.69,1.71,1.59,1.71,15.0,2.15,2.15,1.92,2.02,195.0,2.48,2.48,2.25,2.25,11.0,2.87,2.87,2.61,2.61,11.0,2.98,3.0,2.98,3.0,29.0,3.6,3.6,3.6,3.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,2019-07-23,22.1,22.88,22.08,22.51,18943361.0,0.45,0.45,0.41,0.41,23.0,,,,,,0.95,0.95,0.81,0.81,12.0,1.19,1.19,0.97,1.02,72.0,1.46,1.46,1.29,1.3,101.0,1.78,1.78,1.66,1.66,18.0,2.11,2.11,1.95,1.95,60.0,2.2,2.27,2.2,2.27,8.0,2.75,2.78,2.58,2.58,135.0,,,,,,3.46,3.47,3.45,3.47,24.0,3.81,3.81,3.81,3.81,1.0,,,,,,,,,,,,,,,,5.65,5.65,5.65,5.65,15.0,,,,,,,,,,,,,,,,,,,,
2019-07-24,2019-07-24,21.54,22.37,21.41,22.34,18825276.0,0.66,0.66,0.48,0.48,9.0,0.95,0.95,0.85,0.85,80.0,1.21,1.25,0.98,0.98,321.0,1.55,1.55,1.24,1.24,23.0,1.89,1.89,1.57,1.57,137.0,2.24,2.24,1.9,1.9,75.0,2.52,2.52,2.23,2.25,87.0,2.59,2.59,2.59,2.59,1.0,3.23,3.23,3.05,3.07,122.0,3.85,3.85,3.85,3.85,4.0,,,,,,4.72,4.72,4.72,4.72,1.0,5.14,5.14,5.14,5.14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,2019-07-25,22.2,22.6,21.66,21.66,29862313.0,0.61,0.63,0.56,0.63,542.0,0.75,0.79,0.75,0.78,289.0,0.98,1.1,0.95,1.1,255.0,1.21,1.29,1.19,1.29,33.0,1.5,1.74,1.5,1.72,57.0,,,,,,2.18,2.34,2.18,2.32,150.0,2.7,2.7,2.56,2.56,158.0,2.91,3.1,2.91,3.1,79.0,3.3,3.3,3.3,3.3,5.0,3.86,3.86,3.85,3.85,16.0,4.15,4.15,4.15,4.15,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,2019-07-26,21.64,21.83,21.46,21.79,18901474.0,0.73,0.73,0.66,0.66,12.0,0.95,0.95,0.95,0.95,14.0,1.21,1.25,1.13,1.13,104.0,1.58,1.58,1.48,1.48,3.0,1.88,1.88,1.78,1.78,189.0,2.19,2.2,2.13,2.13,97.0,2.54,2.62,2.5,2.5,86.0,3.0,3.0,2.89,2.89,81.0,3.32,3.32,3.32,3.32,14.0,3.78,3.78,3.78,3.78,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,2019-07-29,21.83,22.0,21.59,21.69,16615858.0,0.67,0.71,0.64,0.67,171.0,0.94,0.94,0.89,0.89,57.0,1.18,1.2,1.1,1.1,73.0,1.46,1.47,1.34,1.34,57.0,1.7,1.71,1.7,1.71,3.0,2.12,2.12,2.12,2.12,8.0,,,,,,,,,,,3.3,3.3,3.2,3.2,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,2019-07-30,22.34,22.47,21.94,22.26,23460651.0,0.58,0.59,0.58,0.59,6.0,0.74,0.74,0.74,0.74,5.0,1.03,1.03,0.99,1.0,53.0,1.25,1.31,1.25,1.31,21.0,1.5,1.58,1.5,1.54,27.0,1.74,1.91,1.74,1.88,189.0,2.2,2.33,2.17,2.17,60.0,,,,,,2.92,2.99,2.92,2.98,22.0,,,,,,,,,,,4.25,4.25,4.25,4.25,1.0,4.65,4.69,4.65,4.69,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,2019-07-31,23.59,24.34,21.93,22.31,53038065.0,0.44,0.53,0.31,0.5,111.0,0.57,0.81,0.41,0.81,33.0,0.73,1.06,0.65,0.92,170.0,0.74,0.86,0.74,0.86,16.0,1.0,1.62,0.87,1.48,124.0,1.17,1.96,1.17,1.8,116.0,1.47,2.31,1.46,2.14,132.0,,,,,,2.06,2.85,2.06,2.85,35.0,2.5,2.89,2.47,2.65,15.0,2.79,3.7,2.77,3.7,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,2019-08-01,25.45,26.14,22.555,23.64,109087195.0,0.17,0.41,0.15,0.34,215.0,0.27,0.57,0.27,0.57,107.0,0.35,0.8,0.35,0.64,202.0,0.44,0.81,0.42,0.81,131.0,0.58,1.31,0.58,1.05,308.0,0.79,1.63,0.72,1.21,1502.0,0.95,1.96,0.95,1.6,298.0,1.24,1.96,1.19,1.93,221.0,1.5,2.21,1.4,2.21,567.0,1.69,2.91,1.69,2.88,87.0,2.02,3.36,1.86,2.99,102.0,2.39,3.66,2.28,3.66,124.0,2.68,4.2,2.63,4.2,49.0,,,,,,3.55,3.85,3.55,3.65,42.0,5.0,5.0,5.0,5.0,1.0,3.95,5.4,3.95,5.4,38.0,5.0,5.0,5.0,5.0,5.0,,,,,,5.4,5.4,5.4,5.4,9.0
2019-08-02,2019-08-02,25.66,26.69,25.27,25.5,71310504.0,0.14,0.15,0.11,0.15,271.0,0.17,0.24,0.17,0.24,10.0,0.24,0.31,0.22,0.3,105.0,0.32,0.53,0.32,0.44,63.0,0.52,0.55,0.41,0.55,142.0,0.66,1.05,0.37,0.69,1529.0,0.81,1.71,0.7,0.91,1724.0,1.02,1.18,0.9,1.18,173.0,1.25,1.37,1.12,1.34,569.0,1.63,2.12,1.38,1.61,1468.0,1.9,1.99,1.61,1.99,563.0,2.18,2.31,1.95,2.31,62.0,2.36,2.5,2.16,2.5,162.0,2.8,2.8,2.45,2.66,69.0,2.79,2.79,2.79,2.79,2.0,3.15,3.15,3.15,3.15,50.0,3.5,3.55,3.5,3.55,11.0,4.05,4.05,4.05,4.05,1.0,,,,,,5.0,5.0,4.9,4.9,4.0
2019-08-05,2019-08-05,29.3,29.625,27.28,27.47,86663392.0,0.06,0.09,0.04,0.09,158.0,0.07,0.1,0.07,0.1,13.0,0.1,0.22,0.09,0.22,116.0,0.14,0.24,0.14,0.24,33.0,0.14,0.31,0.14,0.26,252.0,0.27,0.42,0.22,0.39,129.0,0.32,0.54,0.32,0.51,664.0,0.41,0.7,0.39,0.64,92.0,0.43,0.83,0.43,0.81,676.0,0.67,1.08,0.67,1.03,68.0,0.63,1.52,0.63,1.52,839.0,0.9,1.52,0.9,1.4,162.0,1.11,1.77,1.11,1.73,325.0,1.42,2.02,1.4,1.91,131.0,1.4,2.28,1.4,2.28,620.0,1.64,2.58,1.64,2.57,190.0,2.11,2.91,2.11,2.86,154.0,2.7,3.15,2.7,3.15,63.0,2.75,3.0,2.67,3.0,135.0,2.96,3.85,2.96,3.8,36.0
2019-08-06,2019-08-06,27.48,29.67,27.48,28.22,59849382.0,0.06,0.06,0.04,0.04,54.0,0.05,0.06,0.05,0.06,4.0,0.09,0.11,0.09,0.11,118.0,0.13,0.13,0.13,0.13,7.0,0.23,0.24,0.15,0.24,3153.0,0.33,0.34,0.23,0.29,163.0,0.43,0.43,0.28,0.33,139.0,0.55,0.55,0.34,0.43,18.0,0.7,0.7,0.47,0.6,113.0,0.88,0.89,0.61,0.69,124.0,1.14,1.14,0.72,0.93,2772.0,1.29,1.29,0.85,1.27,84.0,1.45,1.5,1.08,1.4,69.0,1.75,1.8,1.31,1.61,17.0,1.89,1.89,1.52,1.71,47.0,2.17,2.28,1.67,2.28,79.0,2.7,2.72,1.98,2.4,257.0,3.05,3.05,2.21,2.75,126.0,3.15,3.35,2.5,3.0,34.0,2.97,3.4,2.97,3.4,3.0
