date,Underlying_date,Underlying_close,Underlying_high,Underlying_low,Underlying_open,Underlying_volume,20.0_close,20.0_high,20.0_low,20.0_open,20.0_volume,20.5_close,20.5_high,20.5_low,20.5_open,20.5_volume,21.5_close,21.5_high,21.5_low,21.5_open,21.5_volume,22.5_close,22.5_high,22.5_low,22.5_open,22.5_volume,23.0_close,23.0_high,23.0_low,23.0_open,23.0_volume,23.5_close,23.5_high,23.5_low,23.5_open,23.5_volume,24.0_close,24.0_high,24.0_low,24.0_open,24.0_volume,24.5_close,24.5_high,24.5_low,24.5_open,24.5_volume,25.0_close,25.0_high,25.0_low,25.0_open,25.0_volume,25.5_close,25.5_high,25.5_low,25.5_open,25.5_volume,26.0_close,26.0_high,26.0_low,26.0_open,26.0_volume,26.5_close,26.5_high,26.5_low,26.5_open,26.5_volume,27.0_close,27.0_high,27.0_low,27.0_open,27.0_volume,27.5_close,27.5_high,27.5_low,27.5_open,27.5_volume,28.0_close,28.0_high,28.0_low,28.0_open,28.0_volume,28.5_close,28.5_high,28.5_low,28.5_open,28.5_volume,29.0_close,29.0_high,29.0_low,29.0_open,29.0_volume,29.5_close,29.5_high,29.5_low,29.5_open,29.5_volume
2019-06-04,2019-06-04,29.02,30.24,29.0,29.81,24171477.0,,,,,,,,,,,,,,,,0.12,0.12,0.12,0.12,4.0,,,,,,0.23,0.23,0.23,0.23,1.0,0.33,0.33,0.33,0.33,4.0,0.42,0.42,0.42,0.42,4.0,0.61,0.61,0.61,0.61,1.0,0.72,0.72,0.72,0.72,1.0,0.91,0.91,0.85,0.85,6.0,0.99,0.99,0.99,0.99,10.0,,,,,,,,,,,,,,,,1.91,1.91,1.91,1.91,2.0,2.15,2.15,2.15,2.15,10.0,,,,,
2019-06-05,2019-06-05,28.46,29.33,28.31,28.65,23479972.0,,,,,,,,,,,,,,,,0.15,0.15,0.12,0.12,27.0,0.2,0.2,0.19,0.19,3.0,0.29,0.29,0.26,0.26,121.0,0.37,0.37,0.35,0.35,101.0,0.48,0.48,0.48,0.48,1.0,0.63,0.63,0.59,0.59,10.0,0.81,0.81,0.81,0.81,1.0,,,,,,1.2,1.2,1.13,1.13,6.0,1.46,1.46,1.45,1.45,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,2019-06-06,27.85,28.55,27.77,28.24,18497198.0,,,,,,,,,,,0.08,0.08,0.06,0.06,94.0,0.14,0.15,0.14,0.15,13.0,0.22,0.22,0.22,0.22,1.0,0.3,0.3,0.3,0.3,2.0,0.4,0.4,0.4,0.4,3.0,,,,,,0.75,0.75,0.72,0.72,19.0,,,,,,1.11,1.11,1.07,1.07,18.0,,,,,,1.66,1.66,1.57,1.57,80.0,1.87,1.87,1.87,1.87,1.0,2.05,2.05,2.05,2.05,20.0,,,,,,,,,,,,,,,
2019-06-07,2019-06-07,28.06,28.1615,27.6,27.77,23326873.0,,,,,,,,,,,0.07,0.07,0.07,0.07,5.0,,,,,,,,,,,,,,,,,,,,,0.51,0.51,0.51,0.51,2.0,,,,,,,,,,,1.15,1.2,1.12,1.2,13.0,1.36,1.36,1.36,1.36,1.0,,,,,,,,,,,2.18,2.23,2.17,2.17,58.0,,,,,,,,,,,3.3,3.3,3.3,3.3,5.0
2019-06-10,2019-06-10,27.86,28.24,27.61,27.71,14480560.0,,,,,,,,,,,0.06,0.06,0.06,0.06,10.0,,,,,,,,,,,0.24,0.24,0.24,0.24,40.0,,,,,,0.48,0.58,0.48,0.58,41.0,0.65,0.74,0.61,0.74,14.0,0.84,0.96,0.84,0.96,36.0,1.02,1.17,1.02,1.17,46.0,1.24,1.29,1.24,1.29,10.0,1.48,1.59,1.48,1.59,25.0,1.84,1.98,1.84,1.98,7.0,2.18,2.24,2.18,2.24,185.0,2.61,2.61,2.61,2.61,10.0,,,,,,3.18,3.18,3.17,3.18,15.0
2019-06-11,2019-06-11,27.91,28.3,27.3,27.4,18841531.0,,,,,,,,,,,,,,,,0.12,0.12,0.12,0.12,3.0,,,,,,,,,,,0.29,0.34,0.29,0.34,22.0,0.44,0.44,0.44,0.44,1.0,0.54,0.61,0.54,0.61,7.0,,,,,,1.01,1.01,1.01,1.01,4.0,1.14,1.14,1.14,1.14,1.0,1.48,1.49,1.4,1.4,14.0,1.9,1.9,1.83,1.83,20.0,2.31,2.31,2.31,2.31,8.0,2.3,2.34,2.3,2.34,11.0,,,,,,,,,,
2019-06-12,2019-06-12,27.78,28.3,27.66,28.11,14225241.0,,,,,,,,,,,0.04,0.05,0.04,0.05,5.0,,,,,,,,,,,0.19,0.19,0.19,0.19,54.0,,,,,,0.41,0.41,0.36,0.36,3.0,0.55,0.56,0.51,0.51,28.0,0.71,0.71,0.71,0.71,2.0,0.95,0.95,0.92,0.92,4.0,1.19,1.19,1.18,1.18,16.0,1.44,1.44,1.33,1.33,6.0,1.67,1.68,1.67,1.68,217.0,1.97,1.98,1.97,1.98,271.0,2.38,2.38,2.29,2.3,477.0,2.63,2.65,2.63,2.64,160.0,,,,,
2019-06-13,2019-06-13,27.61,27.905,27.33,27.45,17051858.0,,,,,,,,,,,0.05,0.05,0.03,0.03,5.0,,,,,,0.12,0.12,0.12,0.12,10.0,0.19,0.21,0.19,0.21,2.0,0.26,0.31,0.26,0.31,4.0,0.41,0.44,0.41,0.44,2.0,0.55,0.62,0.55,0.59,101.0,0.73,0.74,0.73,0.74,9.0,1.0,1.02,1.0,1.01,13.0,1.14,1.19,1.14,1.19,6.0,1.48,1.5,1.48,1.5,3.0,1.78,1.81,1.77,1.81,8.0,2.1,2.1,2.1,2.1,5.0,,,,,,2.79,2.79,2.79,2.79,2.0,3.1,3.28,3.1,3.28,62.0
2019-06-14,2019-06-14,27.32,28.06,27.28,27.8,13682989.0,,,,,,,,,,,,,,,,,,,,,0.11,0.11,0.11,0.11,10.0,,,,,,0.23,0.24,0.23,0.23,18.0,0.37,0.37,0.33,0.33,71.0,0.51,0.53,0.47,0.48,75.0,0.61,0.65,0.61,0.65,74.0,,,,,,1.18,1.18,1.06,1.08,102.0,1.45,1.45,1.28,1.28,7.0,1.73,1.73,1.63,1.66,132.0,1.94,1.94,1.94,1.94,9.0,2.43,2.43,2.29,2.29,25.0,2.5,2.56,2.5,2.56,11.0,2.9,2.9,2.86,2.86,16.0
2019-06-17,2019-06-17,27.03,27.36,26.8815,27.29,14470210.0,,,,,,,,,,,0.03,0.03,0.03,0.03,30.0,0.07,0.08,0.06,0.06,70.0,0.1,0.1,0.1,0.1,5.0,,,,,,0.27,0.27,0.25,0.25,3.0,0.35,0.39,0.35,0.38,45.0,0.58,0.58,0.51,0.51,68.0,0.79,0.79,0.73,0.73,69.0,1.01,1.04,0.96,0.96,47.0,1.22,1.22,1.15,1.15,6.0,1.51,1.55,1.48,1.48,20.0,,,,,,2.12,2.27,2.12,2.27,32.0,2.6,2.64,2.48,2.48,33.0,2.97,2.97,2.94,2.94,20.0,3.4,3.4,3.24,3.24,38.0
2019-06-18,2019-06-18,26.82,26.98,26.35,26.54,24889651.0,,,,,,,,,,,0.05,0.05,0.04,0.04,27.0,0.1,4.87,0.09,4.87,6.0,0.16,0.16,0.11,0.11,70.0,0.23,4.97,0.22,4.97,397.0,0.38,0.38,0.33,0.37,94.0,0.53,0.54,0.48,0.52,113.0,0.69,0.79,0.67,0.69,272.0,0.94,0.98,0.9,0.9,52.0,1.22,1.27,1.15,1.16,64.0,1.45,1.58,1.42,1.44,78.0,1.79,1.87,1.76,1.76,141.0,2.2,2.2,2.2,2.2,5.0,2.63,2.63,2.47,2.47,8.0,2.81,3.05,2.78,2.84,68.0,3.2,3.26,3.2,3.25,34.0,3.5,3.5,3.5,3.5,5.0
2019-06-19,2019-06-19,25.93,26.93,25.88,26.65,29671248.0,,,,,,,,,,,0.03,0.03,0.03,0.03,8.0,0.14,0.56,0.11,0.56,99.0,0.24,0.24,0.18,0.19,543.0,0.33,0.68,0.25,0.68,106.0,0.54,0.54,0.39,0.39,5.0,0.7,0.7,0.57,0.57,135.0,0.94,0.94,0.7,0.76,91.0,1.16,1.16,1.16,1.16,1.0,1.5,1.5,1.17,1.18,150.0,1.82,1.82,1.44,1.49,65.0,2.21,2.21,1.87,1.87,3.0,2.43,2.43,2.43,2.43,2.0,2.91,2.91,2.48,2.55,51.0,3.25,3.25,2.78,2.78,76.0,3.75,3.75,3.2,3.26,158.0,,,,,
2019-06-20,2019-06-20,26.01,26.82,25.26,25.46,34444193.0,0.03,0.03,0.03,0.03,6.0,,,,,,0.08,0.08,0.08,0.08,4.0,0.18,0.2,0.18,0.18,52.0,0.28,0.28,0.23,0.27,610.0,0.4,0.45,0.36,0.38,67.0,0.54,0.63,0.47,0.62,483.0,0.71,0.85,0.64,0.85,14.0,1.0,1.14,0.91,1.08,46.0,1.28,1.46,1.26,1.39,37.0,1.54,1.79,1.24,1.79,126.0,1.92,2.08,1.6,2.08,42.0,2.29,2.45,1.89,2.45,54.0,2.6,2.87,2.22,2.82,30.0,3.05,3.3,2.83,3.2,101.0,3.45,3.45,3.45,3.45,1.0,3.72,4.2,3.58,4.05,40.0,4.35,4.65,3.8,4.65,56.0
2019-06-21,2019-06-21,26.62,26.81,25.885,26.2,19740690.0,,,,,,,,,,,,,,,,0.11,0.11,0.11,0.11,200.0,0.18,0.2,0.18,0.2,17.0,0.22,0.31,0.22,0.31,104.0,0.39,0.48,0.39,0.48,126.0,0.47,0.64,0.47,0.64,17.0,0.78,0.83,0.78,0.83,15.0,1.07,1.07,1.07,1.07,1.0,1.24,1.42,1.24,1.42,93.0,1.5,1.73,1.5,1.69,98.0,1.69,2.05,1.69,2.0,36.0,2.44,2.44,2.43,2.43,73.0,2.42,2.81,2.42,2.79,117.0,3.2,3.2,3.2,3.2,25.0,3.6,3.61,3.6,3.61,23.0,4.06,4.06,4.06,4.06,5.0
2019-06-24,2019-06-24,26.38,26.52,26.14,26.45,12634966.0,,,,,,0.01,0.01,0.01,0.01,4.0,0.03,0.03,0.03,0.03,3.0,0.08,0.08,0.08,0.08,16.0,0.13,0.14,0.13,0.14,3183.0,0.21,0.23,0.21,0.21,63.0,0.32,0.35,0.32,0.33,1635.0,0.5,0.5,0.46,0.46,9.0,0.65,0.72,0.64,0.65,23.0,0.91,0.92,0.89,0.9,55.0,1.22,1.22,1.12,1.17,340.0,1.52,1.54,1.45,1.46,15.0,1.79,1.89,1.79,1.8,23.0,2.12,2.21,2.12,2.15,19.0,2.53,2.53,2.51,2.51,28.0,,,,,,3.3,3.3,3.3,3.3,72.0,3.75,3.75,3.75,3.75,48.0
2019-06-25,2019-06-25,27.05,27.181,26.37,26.4,17296855.0,,,,,,0.01,0.01,0.01,0.01,8.0,0.02,0.02,0.02,0.02,3.0,0.03,0.03,0.03,0.03,10.0,0.1,0.12,0.1,0.12,301.0,,,,,,0.2,0.27,0.2,0.27,313.0,0.3,0.47,0.3,0.47,133.0,0.46,0.65,0.46,0.65,216.0,0.68,0.82,0.68,0.82,54.0,0.88,1.11,0.83,1.11,294.0,1.12,1.43,1.12,1.43,19.0,1.4,1.58,1.36,1.58,214.0,1.73,1.91,1.66,1.91,10.0,2.24,2.24,2.24,2.24,12.0,2.6,2.6,2.38,2.52,13.0,2.7,2.84,2.7,2.8,13.0,3.3,3.55,3.3,3.55,16.0
2019-06-26,2019-06-26,26.84,27.05,26.39,26.52,13586640.0,,,,,,,,,,,0.03,0.03,0.02,0.02,21.0,0.07,0.08,0.06,0.08,20.0,0.11,0.11,0.11,0.11,1.0,0.18,0.18,0.17,0.17,124.0,0.27,0.28,0.22,0.28,2129.0,0.39,0.56,0.36,0.56,235.0,0.58,0.58,0.52,0.56,167.0,0.75,0.79,0.7,0.79,178.0,0.95,1.05,0.95,1.05,120.0,1.21,1.33,1.2,1.33,1585.0,1.55,1.65,1.5,1.58,2076.0,1.83,1.99,1.83,1.99,22.0,2.21,2.35,2.21,2.35,164.0,2.61,2.63,2.61,2.63,13.0,2.83,3.15,2.83,3.15,64.0,3.4,3.45,3.4,3.45,506.0
2019-06-27,2019-06-27,26.42,26.795,26.2,26.65,14890831.0,,,,,,0.01,0.02,0.01,0.02,110.0,0.02,0.03,0.02,0.02,22.0,0.08,0.08,0.06,0.06,67.0,0.13,0.13,0.1,0.1,516.0,0.2,0.22,0.19,0.19,99.0,0.3,0.34,0.26,0.28,629.0,0.47,0.52,0.41,0.41,10041.0,0.67,0.69,0.56,0.59,250.0,0.92,0.95,0.78,0.82,123.0,1.2,1.21,1.02,1.04,2712.0,1.45,1.48,1.3,1.3,541.0,1.82,1.82,1.63,1.66,40.0,2.09,2.16,2.02,2.02,53.0,2.46,2.58,2.29,2.33,41.0,2.97,2.97,2.67,2.7,59.0,,,,,,3.74,3.75,3.45,3.45,20.0
2019-06-28,2019-06-28,26.0,26.3,25.87,26.13,17624656.0,,,,,,0.01,0.02,0.01,0.02,63.0,0.05,0.05,0.02,0.02,174.0,0.07,0.08,0.07,0.07,38.0,0.18,0.18,0.12,0.13,662.0,0.32,0.32,0.2,0.21,2181.0,0.52,0.52,0.31,0.33,682.0,0.71,0.71,0.47,0.48,1781.0,0.88,0.88,0.68,0.7,5389.0,0.98,0.99,0.92,0.93,168.0,1.31,1.31,1.16,1.27,1885.0,1.59,1.59,1.47,1.48,153.0,1.9,1.93,1.8,1.85,63.0,2.69,2.69,2.18,2.19,281.0,2.69,2.69,2.6,2.6,71.0,3.25,3.25,2.97,2.97,107.0,3.5,3.5,3.42,3.44,1126.0,3.89,3.9,3.88,3.9,34.0
2019-07-01,2019-07-01,24.56,25.08,24.46,24.55,30302465.0,,,,,,0.02,0.02,0.01,0.02,93.0,0.02,0.06,0.02,0.05,160.0,0.1,0.16,0.08,0.15,431.0,0.21,0.3,0.15,0.3,1149.0,0.35,0.46,0.27,0.43,1017.0,0.59,0.7,0.44,0.6,4361.0,0.84,0.93,0.67,0.92,697.0,1.16,1.37,0.95,1.37,1139.0,1.52,1.64,1.27,1.56,492.0,1.89,1.98,1.62,1.98,882.0,2.3,2.4,2.01,2.4,391.0,2.72,2.72,2.42,2.69,205.0,2.84,3.25,2.83,3.25,233.0,3.33,3.75,3.33,3.75,86.0,3.8,4.15,3.8,4.15,53.0,4.2,4.67,4.2,4.67,91.0,5.02,5.1,5.02,5.1,24.0
2019-07-02,2019-07-02,23.65,24.6,23.61,24.6,26022509.0,0.01,0.01,0.01,0.01,57.0,0.02,0.02,0.01,0.01,50.0,0.05,0.05,0.02,0.02,51.0,0.24,0.24,0.11,0.11,9311.0,0.46,0.46,0.19,0.19,4743.0,0.76,0.76,0.35,0.35,2358.0,1.08,1.08,0.42,0.42,1158.0,1.37,1.37,0.85,0.88,421.0,1.83,1.83,1.14,1.15,552.0,2.16,2.16,1.57,1.57,334.0,2.6,2.61,1.92,1.92,456.0,3.15,3.15,2.21,2.21,1429.0,3.53,3.53,2.63,2.63,135.0,3.45,3.62,3.45,3.62,63.0,4.2,4.2,3.64,3.64,15.0,4.2,4.2,4.2,4.2,1.0,5.0,5.0,4.79,4.79,7.0,,,,,
2019-07-03,2019-07-03,23.51,23.88,23.42,23.67,15809303.0,0.01,0.01,0.01,0.01,25.0,0.01,0.02,0.01,0.01,88.0,0.06,0.06,0.04,0.05,37.0,0.27,0.29,0.18,0.22,541.0,0.52,0.52,0.34,0.41,1324.0,0.82,0.82,0.57,0.68,772.0,1.18,1.18,0.85,0.99,645.0,1.42,1.49,1.21,1.31,205.0,1.95,1.95,1.55,1.66,505.0,2.25,2.33,2.05,2.05,161.0,2.8,2.8,2.45,2.51,803.0,3.15,3.21,2.85,2.93,154.0,3.6,3.65,3.3,3.3,37.0,4.2,4.2,4.2,4.2,10.0,4.57,4.57,4.57,4.57,8.0,4.95,4.95,4.95,4.95,3.0,5.61,5.62,5.26,5.36,1013.0,6.02,6.02,6.02,6.02,20.0
2019-07-05,2019-07-05,23.58,24.71,23.5,24.01,24124885.0,0.01,0.01,0.01,0.01,29.0,0.01,0.01,0.01,0.01,233.0,0.03,0.04,0.02,0.02,1062.0,0.15,0.17,0.06,0.13,2908.0,0.31,0.37,0.14,0.3,3593.0,0.55,0.62,0.26,0.49,3344.0,0.85,0.94,0.45,0.76,5807.0,1.18,1.31,0.74,1.13,1234.0,1.63,1.73,1.03,1.45,1656.0,2.04,2.18,1.34,1.8,1499.0,2.54,2.64,1.61,2.23,4075.0,2.99,3.03,2.19,2.53,1552.0,3.5,3.6,2.13,2.13,194.0,4.01,4.01,3.05,3.45,50.0,4.37,4.37,3.52,4.05,245.0,4.45,4.49,4.45,4.49,12.0,5.3,5.3,4.7,4.95,33.0,5.2,5.45,5.2,5.45,18.0
2019-07-08,2019-07-08,24.23,24.47,23.9,24.12,18014371.0,,,,,,,,,,,0.01,0.01,0.01,0.01,51.0,0.03,0.07,0.02,0.07,2059.0,0.1,0.16,0.06,0.16,3386.0,0.25,0.56,0.18,0.47,2861.0,0.45,0.72,0.36,0.55,3612.0,0.68,0.94,0.64,0.82,852.0,1.08,1.33,0.99,1.17,590.0,1.52,1.8,1.36,1.65,189.0,2.18,2.19,1.81,1.89,211.0,2.51,2.59,2.27,2.47,90.0,3.1,3.15,2.72,2.82,140.0,3.31,3.53,3.31,3.48,66.0,,,,,,,,,,,4.73,4.73,4.67,4.67,7.0,,,,,
2019-07-09,2019-07-09,24.3,24.96,24.22,24.96,15024150.0,,,,,,,,,,,0.03,0.03,0.03,0.03,4.0,0.02,0.02,0.01,0.02,905.0,0.06,0.07,0.03,0.05,1492.0,0.14,0.17,0.09,0.1,1107.0,0.34,0.37,0.21,0.31,3115.0,0.63,0.67,0.43,0.51,2203.0,0.96,1.02,0.7,0.71,1786.0,1.39,1.43,1.17,1.2,38.0,1.76,1.85,1.44,1.44,24.0,2.32,2.35,1.92,1.92,80.0,2.79,2.8,2.33,2.33,43.0,3.32,3.32,2.94,2.94,76.0,3.7,3.7,3.55,3.55,6.0,4.22,4.22,4.22,4.22,1.0,,,,,,,,,,
2019-07-10,2019-07-10,23.56,23.9869,23.495,23.98,19868046.0,,,,,,,,,,,0.01,0.01,0.01,0.01,46.0,0.03,0.04,0.02,0.02,1462.0,0.14,0.14,0.08,0.09,10377.0,0.37,0.37,0.21,0.22,6003.0,0.75,0.75,0.43,0.43,4449.0,1.11,1.13,0.75,0.75,816.0,1.57,1.58,1.24,1.31,1220.0,2.05,2.05,1.7,1.82,124.0,2.51,2.51,2.14,2.28,771.0,3.01,3.03,2.6,2.65,105.0,3.51,3.51,3.1,3.45,133.0,3.9,3.9,3.75,3.85,83.0,4.4,4.44,4.4,4.44,211.0,,,,,,5.4,5.4,5.4,5.4,1.0,6.0,6.0,5.85,5.9,510.0
2019-07-11,2019-07-11,23.17,23.6,23.025,23.23,21061186.0,,,,,,,,,,,0.01,0.01,0.01,0.01,70.0,0.04,0.08,0.01,0.04,3685.0,0.15,0.29,0.08,0.18,6589.0,0.47,0.64,0.28,0.5,3265.0,0.91,1.07,0.6,0.85,1136.0,1.37,1.52,1.07,1.32,475.0,1.66,2.0,1.52,1.85,897.0,2.29,2.46,2.0,2.44,222.0,2.63,2.89,2.47,2.64,1348.0,3.28,3.48,3.02,3.24,407.0,3.6,3.98,3.6,3.94,38.0,4.05,4.46,4.05,4.24,18.0,4.57,4.95,4.57,4.95,43.0,5.05,5.1,5.05,5.1,28.0,5.6,5.85,5.6,5.85,71.0,6.33,6.33,6.3,6.3,15.0
2019-07-12,2019-07-12,22.8,23.19,22.75,23.01,18425836.0,,,,,,,,,,,0.01,0.01,0.01,0.01,40.0,0.01,0.05,0.01,0.03,1115.0,0.28,0.32,0.06,0.18,12295.0,0.78,0.79,0.39,0.59,8284.0,1.29,1.29,0.84,1.01,4551.0,1.81,1.81,1.35,1.53,1910.0,2.25,2.25,1.87,1.99,758.0,2.75,2.75,2.33,2.5,472.0,3.17,3.19,2.84,2.97,2796.0,3.76,3.76,3.35,3.48,367.0,4.08,4.08,3.87,4.02,56.0,4.57,4.57,4.35,4.44,30.0,5.2,5.24,4.85,4.95,34.0,,,,,,6.07,6.07,5.9,5.95,45.0,6.4,6.5,6.4,6.5,18.0
2019-07-15,2019-07-15,22.71,22.93,22.58,22.69,15945412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,2019-07-16,22.78,22.9,22.29,22.6,25415471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,2019-07-17,23.36,23.36,22.44,22.58,29056917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
