date,Underlying_date,Underlying_close,Underlying_high,Underlying_low,Underlying_open,Underlying_volume,20.0_close,20.0_high,20.0_low,20.0_open,20.0_volume,20.5_close,20.5_high,20.5_low,20.5_open,20.5_volume,21.0_close,21.0_high,21.0_low,21.0_open,21.0_volume,21.5_close,21.5_high,21.5_low,21.5_open,21.5_volume,22.0_close,22.0_high,22.0_low,22.0_open,22.0_volume,22.5_close,22.5_high,22.5_low,22.5_open,22.5_volume,23.0_close,23.0_high,23.0_low,23.0_open,23.0_volume,23.5_close,23.5_high,23.5_low,23.5_open,23.5_volume,24.0_close,24.0_high,24.0_low,24.0_open,24.0_volume,24.5_close,24.5_high,24.5_low,24.5_open,24.5_volume,25.0_close,25.0_high,25.0_low,25.0_open,25.0_volume,25.5_close,25.5_high,25.5_low,25.5_open,25.5_volume,26.0_close,26.0_high,26.0_low,26.0_open,26.0_volume,26.5_close,26.5_high,26.5_low,26.5_open,26.5_volume,27.0_close,27.0_high,27.0_low,27.0_open,27.0_volume,27.5_close,27.5_high,27.5_low,27.5_open,27.5_volume,28.0_close,28.0_high,28.0_low,28.0_open,28.0_volume,28.5_close,28.5_high,28.5_low,28.5_open,28.5_volume,29.0_close,29.0_high,29.0_low,29.0_open,29.0_volume,29.5_close,29.5_high,29.5_low,29.5_open,29.5_volume
2019-06-05,2019-06-05,28.46,29.33,28.31,28.65,23479972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,2019-06-06,27.85,28.55,27.77,28.24,18497198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,2019-06-07,28.06,28.1615,27.6,27.77,23326873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,2019-06-10,27.86,28.24,27.61,27.71,14480560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-11,2019-06-11,27.91,28.3,27.3,27.4,18841531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,2019-06-12,27.78,28.3,27.66,28.11,14225241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,2019-06-13,27.61,27.905,27.33,27.45,17051858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,2019-06-14,27.32,28.06,27.28,27.8,13682989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,2019-06-17,27.03,27.36,26.8815,27.29,14470210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,2019-06-18,26.82,26.98,26.35,26.54,24889651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,2019-06-19,25.93,26.93,25.88,26.65,29671248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,2019-06-20,26.01,26.82,25.26,25.46,34444193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-21,2019-06-21,26.62,26.81,25.885,26.2,19740690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,2019-06-24,26.38,26.52,26.14,26.45,12634966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,2019-06-25,27.05,27.181,26.37,26.4,17296855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,2019-06-26,26.84,27.05,26.39,26.52,13586640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,2019-06-27,26.42,26.795,26.2,26.65,14890831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,2.04,1.99,2.04,2.0,,,,,,1.71,1.77,1.71,1.77,4.0,,,,,,1.5,1.5,1.5,1.5,1.0,,,,,
2019-06-28,2019-06-28,26.0,26.3,25.87,26.13,17624656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,2.08,2.08,2.08,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,2019-07-01,24.56,25.08,24.46,24.55,30302465.0,,,,,,,,,,,,,,,,,,,,,3.1,3.1,3.1,3.1,1.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,3.0,1.98,1.98,1.85,1.88,28.0,1.69,1.75,1.64,1.64,13.0,1.52,1.73,1.52,1.56,148.0,1.39,1.39,1.35,1.35,41.0,1.36,1.38,1.36,1.38,3.0,1.14,1.14,1.14,1.14,20.0,1.14,1.14,0.99,1.0,54.0,1.01,1.01,0.91,0.92,5.0,0.93,0.99,0.81,0.81,116.0,0.79,0.79,0.73,0.73,21.0,,,,,
2019-07-02,2019-07-02,23.65,24.6,23.61,24.6,26022509.0,3.99,4.2,3.99,4.2,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.1,2.1,2.1,3.0,1.72,2.01,1.72,2.01,16.0,1.55,1.75,1.55,1.75,10.0,1.75,1.75,1.75,1.75,3.0,1.24,1.66,1.24,1.66,51.0,1.24,1.49,1.24,1.49,14.0,,,,,,0.92,1.16,0.92,1.16,2.0,0.94,0.94,0.94,0.94,1.0,0.99,0.99,0.99,0.99,6.0,0.83,0.83,0.83,0.83,22.0,,,,,,,,,,,,,,,
2019-07-03,2019-07-03,23.51,23.88,23.42,23.67,15809303.0,3.88,3.91,3.88,3.89,80.0,,,,,,,,,,,,,,,,2.32,2.32,2.32,2.32,1.0,,,,,,,,,,,1.65,1.8,1.65,1.8,4.0,1.6,1.6,1.56,1.6,6.0,,,,,,1.21,1.31,1.21,1.31,6.0,,,,,,0.99,1.06,0.99,1.06,12.0,0.96,0.96,0.96,0.96,2.0,0.85,0.85,0.85,0.85,7.0,0.75,0.75,0.75,0.75,14.0,0.7,0.71,0.7,0.7,4.0,,,,,,0.57,0.58,0.57,0.57,4.0,,,,,
2019-07-05,2019-07-05,23.58,24.71,23.5,24.01,24124885.0,4.7,4.7,4.48,4.48,80.0,,,,,,3.1,3.1,3.1,3.1,10.0,,,,,,3.1,3.1,2.79,2.79,3.0,,,,,,1.87,2.5,1.87,2.28,26.0,1.72,2.11,1.72,2.11,12.0,1.57,1.8,1.57,1.8,47.0,1.76,1.76,1.6,1.6,3.0,1.62,1.63,1.46,1.46,32.0,1.33,1.56,1.33,1.41,27.0,1.0,1.4,0.94,1.19,25.0,,,,,,0.91,0.94,0.91,0.94,60.0,1.03,1.03,0.93,0.93,24.0,0.64,0.94,0.64,0.92,16.0,,,,,,,,,,,,,,,
2019-07-08,2019-07-08,24.23,24.47,23.9,24.12,18014371.0,4.5,4.5,4.5,4.5,20.0,,,,,,3.45,3.45,3.45,3.45,10.0,,,,,,2.92,2.93,2.92,2.93,4.0,2.52,2.52,2.52,2.52,12.0,2.27,2.28,2.17,2.17,24.0,2.01,2.01,2.01,2.01,1.0,1.64,1.88,1.64,1.78,20.0,1.63,1.66,1.58,1.66,18.0,1.45,1.5,1.39,1.39,8.0,1.32,1.32,1.32,1.32,1.0,1.04,1.16,1.04,1.16,7.0,0.97,1.04,0.96,1.04,15.0,0.95,0.96,0.95,0.96,4.0,0.81,0.87,0.81,0.86,80.0,0.73,0.8,0.73,0.76,17.0,0.7,0.7,0.7,0.7,17.0,0.66,0.66,0.64,0.64,5.0,,,,,
2019-07-09,2019-07-09,24.3,24.96,24.22,24.96,15024150.0,4.55,4.95,4.55,4.95,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,2.4,2.23,2.4,7.0,,,,,,1.74,2.03,1.74,2.03,4.0,1.58,1.78,1.53,1.78,233.0,1.4,1.65,1.4,1.65,20.0,1.3,1.55,1.26,1.55,36.0,1.12,1.12,1.12,1.12,5.0,1.0,1.0,1.0,1.0,14.0,0.9,0.9,0.9,0.9,3.0,0.83,1.0,0.81,1.0,205.0,0.74,0.95,0.74,0.95,23.0,,,,,,,,,,,0.57,0.57,0.57,0.57,20.0
2019-07-10,2019-07-10,23.56,23.9869,23.495,23.98,19868046.0,,,,,,3.35,3.35,3.35,3.35,12.0,,,,,,,,,,,,,,,,,,,,,1.73,1.94,1.73,1.94,32.0,1.48,1.57,1.48,1.54,1021.0,1.34,1.48,1.32,1.37,38.0,1.26,1.45,1.25,1.45,44.0,1.05,1.2,1.04,1.16,39.0,1.02,1.02,0.96,0.96,3.0,0.86,0.95,0.86,0.91,3023.0,0.79,0.84,0.78,0.84,14.0,0.69,0.75,0.69,0.75,17.0,0.64,0.71,0.64,0.7,21.0,0.54,0.6,0.53,0.57,14.0,0.51,0.51,0.51,0.51,501.0,0.48,0.48,0.48,0.48,1.0,,,,,
2019-07-11,2019-07-11,23.17,23.6,23.025,23.23,21061186.0,3.43,3.45,3.3,3.35,26.0,,,,,,,,,,,2.41,2.49,2.29,2.29,115.0,2.21,2.21,2.07,2.07,95.0,1.73,1.88,1.73,1.88,6.0,1.62,1.72,1.45,1.5,1615.0,1.5,1.5,1.33,1.33,35.0,1.19,1.34,1.14,1.2,32.0,1.0,1.06,1.0,1.06,9.0,0.99,1.08,0.88,0.88,267.0,0.9,0.9,0.8,0.8,23.0,0.73,0.85,0.73,0.75,3016.0,0.78,0.78,0.78,0.78,1.0,0.57,0.57,0.57,0.57,4.0,0.6,0.6,0.52,0.52,10.0,0.5,0.5,0.5,0.5,517.0,,,,,,,,,,,,,,,
2019-07-12,2019-07-12,22.8,23.19,22.75,23.01,18425836.0,3.19,3.2,3.19,3.2,10.0,,,,,,2.22,2.53,2.22,2.53,19.0,,,,,,1.72,1.92,1.72,1.92,13.0,1.47,1.6,1.47,1.6,30.0,1.29,1.45,1.29,1.45,147.0,1.15,1.3,1.15,1.27,2569.0,0.99,1.13,0.99,1.13,30.0,0.97,0.97,0.97,0.97,1.0,0.84,0.89,0.84,0.88,328.0,,,,,,0.65,0.73,0.64,0.73,66.0,0.65,0.65,0.64,0.64,20.0,,,,,,0.52,0.52,0.52,0.52,2.0,,,,,,0.43,0.43,0.43,0.43,2.0,0.37,0.37,0.37,0.37,6.0,,,,,
2019-07-15,2019-07-15,22.71,22.93,22.58,22.69,15945412.0,2.86,3.01,2.85,3.01,359.0,,,,,,,,,,,1.91,1.91,1.91,1.91,87.0,1.69,1.69,1.69,1.69,2.0,1.43,1.43,1.39,1.39,49.0,1.26,1.3,1.23,1.28,36.0,1.03,1.12,1.03,1.11,218.0,0.97,1.0,0.93,0.95,112.0,0.86,0.86,0.86,0.86,28.0,0.77,0.77,0.77,0.77,11.0,0.66,0.69,0.62,0.69,60.0,0.58,0.6,0.58,0.6,32.0,0.52,0.52,0.52,0.52,2.0,0.46,0.48,0.46,0.48,10.0,0.4,0.44,0.4,0.44,605.0,0.39,0.39,0.38,0.38,10.0,0.36,0.36,0.36,0.36,1.0,0.32,0.32,0.31,0.32,53.0,,,,,
2019-07-16,2019-07-16,22.78,22.9,22.29,22.6,25415471.0,2.87,2.87,2.87,2.87,59.0,2.57,2.57,2.19,2.19,55.0,2.12,2.3,2.12,2.24,64.0,1.77,1.77,1.68,1.68,51.0,1.53,1.71,1.39,1.48,117.0,1.34,1.41,1.2,1.25,49.0,1.28,1.29,1.07,1.11,33.0,1.09,1.12,0.91,0.98,800.0,0.9,0.97,0.79,0.88,31.0,,,,,,0.7,0.78,0.63,0.64,241.0,,,,,,0.55,0.62,0.5,0.54,13.0,,,,,,0.49,0.49,0.43,0.43,46.0,0.44,0.44,0.4,0.41,120.0,0.36,0.39,0.33,0.33,11.0,,,,,,0.34,0.34,0.34,0.34,8.0,,,,,
2019-07-17,2019-07-17,23.36,23.36,22.44,22.58,29056917.0,3.37,3.37,3.35,3.35,20.0,3.0,3.0,3.0,3.0,2.0,2.13,2.41,1.98,2.03,86.0,2.1,2.1,1.76,1.76,39.0,1.96,1.96,1.77,1.77,90.0,1.74,1.74,1.3,1.3,184.0,1.52,1.52,1.09,1.09,270.0,1.4,1.4,0.97,0.97,4313.0,1.01,1.1,0.95,0.97,67.0,1.0,1.0,0.91,0.91,67.0,0.74,0.82,0.66,0.66,104.0,,,,,,0.7,0.71,0.57,0.67,37.0,0.7,0.7,0.45,0.46,113.0,0.55,0.55,0.47,0.53,69.0,0.48,0.48,0.48,0.48,2.0,,,,,,0.42,0.42,0.42,0.42,3.0,,,,,,,,,,
2019-07-18,2019-07-18,23.115,23.715,22.71,23.34,27076320.0,3.1,3.55,2.93,3.5,1038.0,,,,,,2.15,2.15,2.15,2.15,10.0,2.27,2.49,2.27,2.31,189.0,1.56,1.99,1.56,1.92,21.0,1.45,1.89,1.45,1.66,71.0,1.34,1.58,1.15,1.47,128.0,1.05,1.48,0.99,1.3,51.0,1.01,1.29,0.9,1.15,236.0,0.99,1.05,0.99,1.05,19.0,0.73,0.97,0.73,0.87,219.0,0.62,0.87,0.61,0.87,15.0,0.65,0.66,0.65,0.66,11.0,0.59,0.66,0.58,0.66,14.0,0.44,0.59,0.44,0.59,37.0,0.43,0.46,0.43,0.46,185.0,0.41,0.46,0.4,0.46,11.0,,,,,,0.32,0.32,0.32,0.32,4.0,,,,,
2019-07-19,2019-07-19,23.38,23.43,22.59,22.67,26220800.0,3.43,3.43,2.72,2.81,915.0,,,,,,2.45,2.45,2.09,2.09,19.0,1.96,1.96,1.82,1.92,42.0,1.94,1.94,1.46,1.54,292.0,1.83,1.83,1.23,1.26,147.0,1.42,1.44,1.06,1.1,44.0,1.23,1.23,0.9,0.95,366.0,1.18,1.18,0.77,0.8,587.0,0.96,0.96,0.78,0.78,15.0,0.8,0.8,0.6,0.6,79.0,0.52,0.54,0.52,0.54,85.0,0.65,0.65,0.47,0.48,63.0,0.43,0.43,0.4,0.41,7.0,0.39,0.39,0.36,0.37,65.0,0.42,0.42,0.34,0.34,3.0,0.38,0.38,0.28,0.29,13.0,0.26,0.26,0.25,0.25,5.0,0.29,0.3,0.24,0.24,15.0,0.24,0.24,0.24,0.24,1.0
2019-07-22,2019-07-22,22.91,23.48,22.74,23.35,21908515.0,3.01,3.01,3.0,3.0,200.0,2.63,2.63,2.63,2.63,12.0,2.48,2.48,2.48,2.48,1.0,2.23,2.24,2.16,2.22,34.0,1.52,1.81,1.52,1.81,26.0,1.3,1.62,1.3,1.6,21.0,1.12,1.39,1.12,1.36,64.0,0.93,1.22,0.9,1.22,243.0,0.81,1.04,0.8,1.04,127.0,0.82,0.85,0.82,0.85,5.0,0.61,0.81,0.59,0.81,53.0,0.5,0.68,0.5,0.68,9.0,0.55,0.55,0.55,0.55,50.0,0.41,0.52,0.41,0.5,17.0,0.36,0.45,0.36,0.45,25.0,,,,,,0.25,0.36,0.25,0.36,255.0,,,,,,0.23,0.28,0.23,0.28,15.0,,,,,
2019-07-23,2019-07-23,22.1,22.88,22.08,22.51,18943361.0,2.26,2.7,2.26,2.7,27.0,,,,,,1.94,1.94,1.94,1.94,21.0,1.32,1.36,1.32,1.36,10.0,1.08,1.33,1.08,1.33,138.0,0.91,1.17,0.91,1.1,400.0,0.77,1.05,0.77,0.94,365.0,0.66,0.9,0.66,0.77,101.0,0.57,0.72,0.55,0.7,271.0,0.48,0.57,0.48,0.57,25.0,0.41,0.52,0.4,0.51,98.0,0.36,0.45,0.35,0.45,11.0,0.32,0.42,0.32,0.39,107.0,,,,,,0.26,0.3,0.25,0.3,13067.0,0.22,0.24,0.22,0.24,113.0,0.2,0.23,0.2,0.22,25.0,0.18,0.21,0.17,0.21,19.0,0.18,0.2,0.17,0.2,19.0,0.18,0.18,0.18,0.18,2.0
2019-07-24,2019-07-24,21.54,22.37,21.41,22.34,18825276.0,1.74,2.19,1.74,2.19,26.0,2.01,2.01,2.01,2.01,15.0,1.21,1.42,1.21,1.34,44.0,0.99,1.44,0.96,1.44,213.0,0.87,1.13,0.79,1.13,1404.0,0.75,1.0,0.69,1.0,103.0,0.6,0.79,0.58,0.79,124.0,0.52,0.69,0.51,0.69,176.0,0.43,0.56,0.43,0.56,452.0,0.38,0.44,0.38,0.4,891.0,0.35,0.42,0.33,0.42,627.0,0.31,0.35,0.31,0.35,1049.0,0.29,0.29,0.25,0.28,422.0,0.25,0.25,0.24,0.25,311.0,0.22,0.25,0.22,0.25,34.0,0.19,0.23,0.19,0.22,57.0,0.18,0.2,0.18,0.18,277.0,0.16,0.18,0.15,0.17,340.0,0.17,0.17,0.17,0.17,250.0,0.16,0.16,0.15,0.16,253.0
2019-07-25,2019-07-25,22.2,22.6,21.66,21.66,29862313.0,2.28,2.49,2.0,2.0,31.0,1.93,1.93,1.9,1.9,48.0,1.7,1.76,1.41,1.41,99.0,1.4,1.67,1.27,1.37,77.0,1.06,1.46,1.03,1.03,644.0,1.02,1.2,0.82,0.82,735.0,0.85,1.08,0.65,0.65,607.0,0.84,0.86,0.61,0.61,41.0,0.62,0.77,0.5,0.62,656.0,0.54,0.62,0.51,0.51,86.0,0.45,0.52,0.41,0.41,90.0,0.48,0.48,0.41,0.41,146.0,0.37,0.45,0.34,0.34,68.0,0.34,0.34,0.33,0.33,51.0,0.35,0.35,0.28,0.28,10.0,,,,,,0.25,0.28,0.21,0.21,12.0,,,,,,0.24,0.24,0.21,0.21,81.0,0.22,0.22,0.19,0.19,8.0
2019-07-26,2019-07-26,21.64,21.83,21.46,21.79,18901474.0,1.8,1.94,1.73,1.94,428.0,1.41,1.58,1.41,1.58,162.0,1.27,1.28,1.14,1.28,255.0,1.03,1.07,0.92,1.06,320.0,0.84,0.98,0.75,0.98,1983.0,0.71,0.79,0.63,0.79,314.0,0.59,0.67,0.53,0.67,1099.0,0.5,0.52,0.46,0.52,619.0,0.39,0.48,0.39,0.48,269.0,0.35,0.35,0.32,0.35,41.0,0.32,0.33,0.3,0.33,184.0,0.27,0.27,0.27,0.27,20.0,0.26,0.26,0.25,0.25,16.0,0.21,0.22,0.21,0.21,40.0,0.22,0.22,0.18,0.2,69.0,0.18,0.18,0.18,0.18,46.0,0.17,0.17,0.16,0.16,2509.0,,,,,,0.14,0.15,0.14,0.15,94.0,,,,,
