date,Underlying_date,Underlying_close,Underlying_high,Underlying_low,Underlying_open,Underlying_volume,20.0_close,20.0_high,20.0_low,20.0_open,20.0_volume,20.5_close,20.5_high,20.5_low,20.5_open,20.5_volume,21.0_close,21.0_high,21.0_low,21.0_open,21.0_volume,21.5_close,21.5_high,21.5_low,21.5_open,21.5_volume,22.0_close,22.0_high,22.0_low,22.0_open,22.0_volume,22.5_close,22.5_high,22.5_low,22.5_open,22.5_volume,23.0_close,23.0_high,23.0_low,23.0_open,23.0_volume,23.5_close,23.5_high,23.5_low,23.5_open,23.5_volume,24.0_close,24.0_high,24.0_low,24.0_open,24.0_volume,24.5_close,24.5_high,24.5_low,24.5_open,24.5_volume,25.0_close,25.0_high,25.0_low,25.0_open,25.0_volume,25.5_close,25.5_high,25.5_low,25.5_open,25.5_volume,26.0_close,26.0_high,26.0_low,26.0_open,26.0_volume,26.5_close,26.5_high,26.5_low,26.5_open,26.5_volume,27.0_close,27.0_high,27.0_low,27.0_open,27.0_volume,27.5_close,27.5_high,27.5_low,27.5_open,27.5_volume,28.0_close,28.0_high,28.0_low,28.0_open,28.0_volume,28.5_close,28.5_high,28.5_low,28.5_open,28.5_volume,29.0_close,29.0_high,29.0_low,29.0_open,29.0_volume
2019-06-06,2019-06-06,27.85,28.55,27.77,28.24,18497198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,2019-06-07,28.06,28.1615,27.6,27.77,23326873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,2019-06-10,27.86,28.24,27.61,27.71,14480560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-11,2019-06-11,27.91,28.3,27.3,27.4,18841531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,2019-06-12,27.78,28.3,27.66,28.11,14225241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,2019-06-13,27.61,27.905,27.33,27.45,17051858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,2019-06-14,27.32,28.06,27.28,27.8,13682989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,2019-06-17,27.03,27.36,26.8815,27.29,14470210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,2019-06-18,26.82,26.98,26.35,26.54,24889651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,2019-06-19,25.93,26.93,25.88,26.65,29671248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,2019-06-20,26.01,26.82,25.26,25.46,34444193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-21,2019-06-21,26.62,26.81,25.885,26.2,19740690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,2019-06-24,26.38,26.52,26.14,26.45,12634966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,2019-06-25,27.05,27.181,26.37,26.4,17296855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,2019-06-26,26.84,27.05,26.39,26.52,13586640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,2019-06-27,26.42,26.795,26.2,26.65,14890831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,2019-06-28,26.0,26.3,25.87,26.13,17624656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,2019-07-01,24.56,25.08,24.46,24.55,30302465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,2019-07-02,23.65,24.6,23.61,24.6,26022509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,2019-07-03,23.51,23.88,23.42,23.67,15809303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,2019-07-05,23.58,24.71,23.5,24.01,24124885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,2019-07-08,24.23,24.47,23.9,24.12,18014371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,2019-07-09,24.3,24.96,24.22,24.96,15024150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10,2019-07-10,23.56,23.9869,23.495,23.98,19868046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-11,2019-07-11,23.17,23.6,23.025,23.23,21061186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12,2019-07-12,22.8,23.19,22.75,23.01,18425836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,2019-07-15,22.71,22.93,22.58,22.69,15945412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,2019-07-16,22.78,22.9,22.29,22.6,25415471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,2019-07-17,23.36,23.36,22.44,22.58,29056917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18,2019-07-18,23.115,23.715,22.71,23.34,27076320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19,2019-07-19,23.38,23.43,22.59,22.67,26220800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,2019-07-22,22.91,23.48,22.74,23.35,21908515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,2019-07-23,22.1,22.88,22.08,22.51,18943361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,2019-07-24,21.54,22.37,21.41,22.34,18825276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,2019-07-25,22.2,22.6,21.66,21.66,29862313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,2019-07-26,21.64,21.83,21.46,21.79,18901474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,2019-07-29,21.83,22.0,21.59,21.69,16615858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,2019-07-30,22.34,22.47,21.94,22.26,23460651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,2019-07-31,23.59,24.34,21.93,22.31,53038065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,2019-08-01,25.45,26.14,22.555,23.64,109087195.0,0.53,0.53,0.53,0.53,10.0,,,,,,0.62,1.0,0.55,0.9,7.0,0.71,0.71,0.71,0.71,1.0,0.95,0.95,0.9,0.9,6.0,,,,,,1.35,2.02,1.35,2.02,41.0,1.63,2.3,1.63,2.28,6.0,2.21,2.21,1.86,1.86,2.0,,,,,,2.53,2.75,2.53,2.75,4.0,,,,,,2.99,2.99,2.99,2.99,3.0,,,,,,,,,,,4.14,4.14,4.14,4.14,5.0,,,,,,,,,,,,,,,
2019-08-02,2019-08-02,25.66,26.69,25.27,25.5,71310504.0,0.28,0.28,0.28,0.28,3.0,,,,,,0.52,0.52,0.49,0.49,22.0,0.54,0.54,0.54,0.54,1.0,0.78,0.78,0.78,0.78,3.0,0.95,0.95,0.95,0.95,4.0,1.14,1.18,1.08,1.08,15.0,1.43,1.43,1.43,1.43,1.0,1.65,1.71,1.49,1.71,77.0,1.88,1.93,1.73,1.73,6.0,2.1,2.1,2.1,2.1,1.0,2.54,2.54,2.54,2.54,1.0,2.69,2.99,2.69,2.99,4.0,2.92,2.92,2.91,2.91,3.0,3.49,3.49,3.49,3.49,1.0,,,,,,4.3,4.3,4.3,4.3,2.0,,,,,,,,,,
2019-08-05,2019-08-05,29.3,29.625,27.28,27.47,86663392.0,0.13,0.17,0.13,0.17,6.0,,,,,,0.18,0.34,0.18,0.32,15.0,0.35,0.35,0.35,0.35,1.0,0.41,0.54,0.41,0.49,17.0,0.42,0.56,0.42,0.56,2.0,0.58,0.8,0.58,0.8,20.0,0.84,0.96,0.84,0.89,9.0,0.78,1.17,0.78,1.12,36.0,1.32,1.32,1.31,1.31,2.0,1.12,1.67,1.12,1.6,98.0,1.59,1.74,1.59,1.74,5.0,1.28,2.17,1.27,2.06,8.0,2.31,2.41,2.31,2.41,2.0,2.0,2.78,2.0,2.64,12.0,2.28,3.1,2.28,3.05,82.0,2.7,3.2,2.55,3.2,131.0,2.77,3.2,2.77,3.2,4.0,2.78,4.03,2.77,3.92,12.0
2019-08-06,2019-08-06,27.48,29.67,27.48,28.22,59849382.0,0.09,0.09,0.09,0.09,7.0,,,,,,0.21,0.21,0.15,0.15,206.0,,,,,,,,,,,,,,,,,,,,,0.66,0.66,0.66,0.66,1.0,0.77,0.83,0.77,0.83,21.0,,,,,,1.1,1.1,1.02,1.02,12.0,1.29,1.44,1.29,1.44,6.0,1.92,1.92,1.79,1.79,7.0,,,,,,2.21,2.27,2.21,2.27,5.0,2.8,2.8,2.13,2.17,55.0,3.1,3.1,2.69,3.0,20.0,2.83,3.2,2.83,3.2,7.0,3.74,3.74,3.06,3.06,22.0
2019-08-07,2019-08-07,27.62,30.09,27.48,29.44,54533993.0,,,,,,,,,,,0.13,0.13,0.13,0.13,1.0,,,,,,0.43,0.43,0.43,0.43,10.0,0.45,0.45,0.45,0.45,1.0,0.5,0.5,0.5,0.5,10.0,,,,,,0.67,0.67,0.67,0.67,1.0,,,,,,1.39,1.39,1.17,1.17,13.0,1.2,1.28,1.2,1.28,14.0,1.53,1.53,1.28,1.28,11.0,,,,,,2.0,2.0,2.0,2.0,50.0,2.4,2.42,2.4,2.42,10.0,2.52,2.52,2.52,2.52,2.0,2.44,2.44,2.44,2.44,1.0,3.3,3.3,2.78,2.78,3.0
2019-08-08,2019-08-08,25.98,27.41,25.87,27.06,34369131.0,0.15,0.15,0.15,0.15,2.0,,,,,,,,,,,0.43,0.43,0.43,0.43,1.0,0.51,0.52,0.45,0.46,14.0,,,,,,0.96,0.96,0.8,0.8,68.0,1.15,1.15,0.99,0.99,21.0,1.28,1.28,1.23,1.23,3.0,,,,,,1.87,1.87,1.7,1.7,27.0,1.93,1.93,1.93,1.93,2.0,2.5,2.5,2.19,2.19,15.0,2.55,2.59,2.53,2.53,25.0,2.89,2.89,2.89,2.89,1.0,3.46,3.46,3.3,3.3,3.0,3.85,3.85,3.5,3.52,17.0,4.17,4.17,3.63,3.63,7.0,4.15,4.15,4.15,4.15,1.0
2019-08-09,2019-08-09,26.93,27.465,26.18,26.43,38298114.0,0.15,0.15,0.15,0.15,1.0,,,,,,,,,,,,,,,,0.43,0.44,0.41,0.41,6.0,0.63,0.63,0.63,0.63,4.0,0.7,0.7,0.7,0.7,8.0,1.0,1.0,0.88,0.88,26.0,1.22,1.22,1.06,1.07,105.0,1.33,1.33,1.33,1.33,1.0,1.73,1.73,1.44,1.44,46.0,1.81,1.87,1.75,1.75,71.0,2.31,2.31,2.0,2.3,25.0,2.62,2.64,2.27,2.61,102.0,2.83,2.83,2.51,2.64,155.0,2.99,3.1,2.99,3.1,14.0,3.45,3.45,3.23,3.3,111.0,,,,,,,,,,
2019-08-12,2019-08-12,28.89,28.99,27.25,27.35,28752436.0,0.08,0.08,0.08,0.08,1.0,0.13,0.13,0.13,0.13,10.0,,,,,,0.22,0.22,0.22,0.22,10.0,0.23,0.32,0.23,0.32,13.0,,,,,,0.4,0.54,0.4,0.52,54.0,,,,,,0.71,0.91,0.68,0.91,64.0,0.81,1.1,0.81,1.1,5.0,1.09,1.15,1.09,1.15,3.0,,,,,,1.31,1.83,1.31,1.83,74.0,1.66,1.99,1.66,1.99,42.0,2.17,2.41,2.17,2.41,13.0,2.03,2.65,2.02,2.65,142.0,2.48,2.98,2.48,2.98,16.0,2.7,3.36,2.7,3.36,9.0,,,,,
2019-08-13,2019-08-13,26.76,29.4,26.71,29.35,41956617.0,0.09,0.09,0.08,0.08,40.0,,,,,,0.19,0.19,0.16,0.18,42.0,0.17,0.17,0.17,0.17,10.0,0.35,0.35,0.31,0.32,5.0,0.46,0.46,0.46,0.46,5.0,0.58,0.58,0.45,0.45,7.0,,,,,,0.97,0.98,0.78,0.78,28.0,1.12,1.19,1.1,1.1,102.0,1.44,1.46,1.05,1.05,31.0,1.7,1.72,1.7,1.72,22.0,1.84,1.9,1.66,1.66,16.0,1.37,1.37,1.37,1.37,27.0,2.45,2.6,2.33,2.39,136.0,2.84,2.84,2.0,2.0,7.0,3.0,3.0,2.9,2.9,5.0,3.16,3.16,2.73,2.73,11.0,3.42,3.42,3.12,3.12,4.0
2019-08-14,2019-08-14,30.465,30.5,28.07,28.59,67110934.0,0.04,0.05,0.04,0.05,27.0,,,,,,,,,,,,,,,,0.14,0.23,0.14,0.22,451.0,0.18,0.24,0.18,0.24,21.0,0.26,0.36,0.26,0.36,41.0,0.43,0.43,0.42,0.43,6003.0,0.43,0.58,0.43,0.57,24.0,0.54,0.68,0.53,0.67,20.0,0.68,1.05,0.68,1.02,3063.0,0.91,1.03,0.91,1.03,11.0,1.07,1.46,1.02,1.34,31.0,1.25,1.25,1.25,1.25,1.0,1.43,1.8,1.43,1.8,53.0,1.89,2.09,1.89,2.09,4.0,1.9,2.54,1.9,2.54,23.0,2.3,2.65,2.29,2.65,19.0,2.3,3.0,2.3,2.95,69.0
2019-08-15,2019-08-15,29.67,31.0,29.3715,29.72,39376746.0,0.04,0.04,0.04,0.04,3.0,,,,,,,,,,,0.1,0.1,0.1,0.1,13.0,0.13,0.17,0.11,0.17,23.0,0.15,0.2,0.15,0.2,7.0,0.27,0.27,0.25,0.26,34.0,0.31,0.32,0.31,0.32,2.0,0.42,0.48,0.4,0.48,19.0,0.52,0.52,0.45,0.46,21.0,0.68,0.77,0.55,0.77,87.0,0.8,0.83,0.73,0.8,13.0,1.0,1.07,0.95,1.07,85.0,1.16,1.25,1.13,1.25,31.0,1.43,1.44,1.35,1.42,33.0,1.5,1.63,1.5,1.63,2.0,1.83,1.97,1.62,1.92,33.0,2.09,2.22,1.95,2.21,5.0,2.48,2.53,2.46,2.48,34.0
2019-08-16,2019-08-16,28.03,29.14,27.96,29.09,27556919.0,,,,,,0.08,0.08,0.08,0.08,35.0,0.1,0.1,0.1,0.1,20.0,,,,,,0.2,0.2,0.16,0.16,54.0,0.29,0.29,0.23,0.23,13.0,0.35,0.35,0.35,0.35,18.0,,,,,,0.6,0.62,0.56,0.58,51.0,0.8,0.8,0.74,0.74,12.0,0.99,0.99,0.8,0.8,42.0,1.18,1.18,1.07,1.07,12.0,1.48,1.48,1.21,1.21,27.0,1.66,1.66,1.57,1.57,11.0,1.97,1.97,1.71,1.71,19.0,2.09,2.13,2.04,2.1,13.0,2.52,2.59,2.15,2.15,121.0,2.7,2.7,2.5,2.5,6.0,3.2,3.2,2.79,2.79,52.0
2019-08-19,2019-08-19,25.98,26.9965,25.88,26.85,28490840.0,0.05,0.06,0.04,0.06,5.0,0.06,0.06,0.06,0.06,1.0,0.13,0.13,0.12,0.12,4.0,0.17,0.17,0.17,0.17,40.0,0.34,0.34,0.25,0.25,100.0,0.46,0.46,0.36,0.36,46.0,0.58,0.58,0.47,0.47,28.0,0.78,0.79,0.55,0.55,22.0,1.0,1.0,0.69,0.69,116.0,1.25,1.25,1.06,1.06,44.0,1.5,1.5,1.21,1.31,49.0,1.79,1.79,1.49,1.54,20.0,1.92,1.92,1.45,1.45,16.0,2.18,2.18,2.05,2.13,15.0,2.38,2.44,2.34,2.44,13.0,3.0,3.0,2.83,2.83,3.0,3.5,3.5,3.0,3.13,21.0,3.85,3.85,3.46,3.46,37.0,4.05,4.05,3.75,3.82,35.0
